countryName,pollutant,reportingYear,emissions
Belgium,Tetrachloromethane (TCM),2011,183
Belgium,Trichlorobenzenes (TCB),2011,16
Belgium,Trichloromethane,2011,3513
Belgium,Vinyl chloride,2011,11090
Belgium,Zinc and compounds (as Zn),2011,53049
Belgium,"1,1,1-trichloroethane (TCE-1,1,1)",2012,144
Belgium,"1,2-dichloroethane (DCE-1,2)",2012,45300
Belgium,Ammonia (NH3),2012,3481600
Belgium,Anthracene,2012,2250
Belgium,Arsenic and compounds (as As),2012,713.4000000000001
Belgium,Benzene,2012,243370
Belgium,"Benzo(g,h,i)perylene",2012,521.7691209999999
Belgium,Cadmium and compounds (as Cd),2012,387.6
Belgium,Carbon dioxide (CO2),2012,47518000000
Belgium,Carbon monoxide (CO),2012,131255000
Belgium,Chlorine and inorganic compounds (as HCl),2012,680000
Belgium,Chlorofluorocarbons (CFCs),2012,16.5
Belgium,Chromium and compounds (as Cr),2012,7526
Belgium,Copper and compounds (as Cu),2012,2094
Belgium,Di-(2-ethyl hexyl) phthalate (DEHP),2012,1978.8
Belgium,Dichloromethane (DCM),2012,186990
Belgium,Fluorine and inorganic compounds (as HF),2012,37570
Belgium,Halons,2012,9267
Belgium,Hydrochlorofluorocarbons (HCFCs),2012,10148.849999999999
Belgium,Hydro-fluorocarbons (HFCS),2012,199863
Belgium,Hydrogen cyanide (HCN),2012,37596
Belgium,Lead and compounds (as Pb),2012,19039
Belgium,Mercury and compounds (as Hg),2012,768.3000000000001
Belgium,Methane (CH4),2012,3577000
Belgium,Naphthalene,2012,33043
Belgium,Nickel and compounds (as Ni),2012,2322.2
Belgium,Nitrogen oxides (NOX),2012,48523000
Belgium,Nitrous oxide (N2O),2012,5351400
Belgium,Non-methane volatile organic compounds (NMVOC),2012,22138000
Belgium,Particulate matter (PM10),2012,1703000
Belgium,PCDD + PCDF (dioxins + furans) (as Teq),2012,0.012018000000000001
Belgium,Perfluorocarbons (PFCs),2012,30710
Belgium,Polychlorinated biphenyls (PCBs),2012,8.588
Belgium,Polycyclic aromatic hydrocarbons (PAHs),2012,6262
Belgium,Sulphur hexafluoride (SF6),2012,83.5
Belgium,Sulphur oxides (SOX),2012,30731000
Belgium,Tetrachloroethylene,2012,205690
Belgium,Tetrachloromethane (TCM),2012,1041
Belgium,Trichloromethane,2012,24020
Belgium,Vinyl chloride,2012,21280
Belgium,Zinc and compounds (as Zn),2012,38100
Belgium,"1,2-dichloroethane (DCE-1,2)",2013,26900
Belgium,Ammonia (NH3),2013,3363900
Belgium,Anthracene,2013,1610
Belgium,Arsenic and compounds (as As),2013,517.9
Belgium,Benzene,2013,189350
Belgium,"Benzo(g,h,i)perylene",2013,357.58304000000004
Belgium,Cadmium and compounds (as Cd),2013,346.3
Belgium,Carbon dioxide (CO2),2013,46364000000
Belgium,Carbon monoxide (CO),2013,299011000
Belgium,Chlorine and inorganic compounds (as HCl),2013,507000
Belgium,Chlorofluorocarbons (CFCs),2013,77
Belgium,Chromium and compounds (as Cr),2013,2548
Belgium,Copper and compounds (as Cu),2013,1744
Belgium,Di-(2-ethyl hexyl) phthalate (DEHP),2013,428
Belgium,Dichloromethane (DCM),2013,43620
Belgium,Fluorine and inorganic compounds (as HF),2013,24120
Belgium,Halons,2013,8650
Belgium,Hydrochlorofluorocarbons (HCFCs),2013,5328.7
Belgium,Hydro-fluorocarbons (HFCS),2013,110489
Belgium,Hydrogen cyanide (HCN),2013,37532
Belgium,Lead and compounds (as Pb),2013,15739
Belgium,Mercury and compounds (as Hg),2013,844.2999999999998
Belgium,Methane (CH4),2013,3727000
Belgium,Naphthalene,2013,25790
Belgium,Nickel and compounds (as Ni),2013,1601.7
Belgium,Nitrogen oxides (NOX),2013,45362000
Belgium,Nitrous oxide (N2O),2013,4660300
Belgium,Non-methane volatile organic compounds (NMVOC),2013,20524000
Belgium,Particulate matter (PM10),2013,1366800
Belgium,PCDD + PCDF (dioxins + furans) (as Teq),2013,0.004986
Belgium,Perfluorocarbons (PFCs),2013,47224
Belgium,Polychlorinated biphenyls (PCBs),2013,4.326
Belgium,Polycyclic aromatic hydrocarbons (PAHs),2013,4509.3
Belgium,Sulphur hexafluoride (SF6),2013,100
Belgium,Sulphur oxides (SOX),2013,28011000
Belgium,Tetrachloroethylene,2013,234630
Belgium,Tetrachloromethane (TCM),2013,644
Belgium,Trichloromethane,2013,6100
Belgium,Vinyl chloride,2013,38460
Belgium,Zinc and compounds (as Zn),2013,29306
Belgium,"1,2-dichloroethane (DCE-1,2)",2014,46200
Belgium,Ammonia (NH3),2014,2654300
Belgium,Anthracene,2014,600
Belgium,Arsenic and compounds (as As),2014,311.59999999999997
Belgium,Benzene,2014,121380
Belgium,"Benzo(g,h,i)perylene",2014,136.685322
Belgium,Cadmium and compounds (as Cd),2014,232.8
Belgium,Carbon dioxide (CO2),2014,44306000000
Belgium,Carbon monoxide (CO),2014,138766000
Belgium,Chlorine and inorganic compounds (as HCl),2014,557300
Belgium,Chlorofluorocarbons (CFCs),2014,2
Belgium,Chromium and compounds (as Cr),2014,2541
Belgium,Copper and compounds (as Cu),2014,1557
Belgium,Di-(2-ethyl hexyl) phthalate (DEHP),2014,72.5
Belgium,Dichloromethane (DCM),2014,79950
Belgium,Fluorine and inorganic compounds (as HF),2014,50900
Belgium,Halons,2014,7514
Belgium,Hydrochlorofluorocarbons (HCFCs),2014,7992.669999999999
Belgium,Hydro-fluorocarbons (HFCS),2014,85925
Belgium,Hydrogen cyanide (HCN),2014,27205
Belgium,Lead and compounds (as Pb),2014,13900
Belgium,Mercury and compounds (as Hg),2014,884.9000000000001
Belgium,Methane (CH4),2014,3348000
Belgium,Naphthalene,2014,15704
Belgium,Nickel and compounds (as Ni),2014,1839.8
Belgium,Nitrogen oxides (NOX),2014,42975000
Belgium,Nitrous oxide (N2O),2014,4384000
Belgium,Non-methane volatile organic compounds (NMVOC),2014,19036000
Belgium,Particulate matter (PM10),2014,1437400
Belgium,PCDD + PCDF (dioxins + furans) (as Teq),2014,0.0045060000000000005
Belgium,Perfluorocarbons (PFCs),2014,33954
Belgium,Polychlorinated biphenyls (PCBs),2014,10.478000000000002
Belgium,Polycyclic aromatic hydrocarbons (PAHs),2014,1924
Belgium,Sulphur hexafluoride (SF6),2014,150
Belgium,Sulphur oxides (SOX),2014,27102000
Belgium,Tetrachloroethylene,2014,154000
Belgium,Tetrachloromethane (TCM),2014,577
Belgium,Trichloromethane,2014,6700
Belgium,Vinyl chloride,2014,18620
Belgium,Zinc and compounds (as Zn),2014,33313
Belgium,"1,2-dichloroethane (DCE-1,2)",2015,29500
Belgium,Ammonia (NH3),2015,3715800
Belgium,Arsenic and compounds (as As),2015,411.5
Belgium,Benzene,2015,80600
Belgium,"Benzo(g,h,i)perylene",2015,1.0375999999999999
Belgium,Cadmium and compounds (as Cd),2015,586.8
Belgium,Carbon dioxide (CO2),2015,46745000000
Belgium,Carbon monoxide (CO),2015,180039000
Belgium,Chlorine and inorganic compounds (as HCl),2015,385400
Belgium,Chlorofluorocarbons (CFCs),2015,6.8
Belgium,Chromium and compounds (as Cr),2015,3023
Belgium,Copper and compounds (as Cu),2015,1517
Belgium,Di-(2-ethyl hexyl) phthalate (DEHP),2015,355.4
Belgium,Dichloromethane (DCM),2015,122380
Belgium,Fluorine and inorganic compounds (as HF),2015,49410
Belgium,Halons,2015,4117
Belgium,Hydrochlorofluorocarbons (HCFCs),2015,67.89
Belgium,Hydro-fluorocarbons (HFCS),2015,106592
Belgium,Hydrogen cyanide (HCN),2015,18142
Belgium,Lead and compounds (as Pb),2015,20416
Belgium,Mercury and compounds (as Hg),2015,540
Belgium,Methane (CH4),2015,3605000
Belgium,Naphthalene,2015,4917
Belgium,Nickel and compounds (as Ni),2015,2126.2
Belgium,Nitrogen oxides (NOX),2015,43657000
Belgium,Nitrous oxide (N2O),2015,3972800
Belgium,Non-methane volatile organic compounds (NMVOC),2015,17623000
Belgium,Particulate matter (PM10),2015,1583400
Belgium,PCDD + PCDF (dioxins + furans) (as Teq),2015,0.006469000000000001
Belgium,Perfluorocarbons (PFCs),2015,33997
Belgium,Polychlorinated biphenyls (PCBs),2015,2.259
Belgium,Polycyclic aromatic hydrocarbons (PAHs),2015,383
Belgium,Sulphur hexafluoride (SF6),2015,112
Belgium,Sulphur oxides (SOX),2015,27818000
Belgium,Tetrachloroethylene,2015,25100
Belgium,Tetrachloromethane (TCM),2015,383
Belgium,Trichloromethane,2015,1430
Belgium,Vinyl chloride,2015,18320
Belgium,Zinc and compounds (as Zn),2015,31730
Belgium,"1,1,1-trichloroethane (TCE-1,1,1)",2016,442
Belgium,"1,2-dichloroethane (DCE-1,2)",2016,23440
Belgium,Ammonia (NH3),2016,2504600
Belgium,Arsenic and compounds (as As),2016,226
Belgium,Benzene,2016,73190
Belgium,"Benzo(g,h,i)perylene",2016,1.5107300000000001
Belgium,Cadmium and compounds (as Cd),2016,1497.4
Belgium,Carbon dioxide (CO2),2016,45198000000
Belgium,Carbon monoxide (CO),2016,163093000
Belgium,Chlorine and inorganic compounds (as HCl),2016,469100
Belgium,Chlorofluorocarbons (CFCs),2016,28
Belgium,Chromium and compounds (as Cr),2016,2876
Belgium,Copper and compounds (as Cu),2016,1716
Belgium,Di-(2-ethyl hexyl) phthalate (DEHP),2016,138
Belgium,Dichloromethane (DCM),2016,42350
Belgium,Fluorine and inorganic compounds (as HF),2016,75740
Belgium,Halons,2016,2157
Belgium,Hydrochlorofluorocarbons (HCFCs),2016,54
Belgium,Hydro-fluorocarbons (HFCS),2016,107756
Belgium,Hydrogen cyanide (HCN),2016,23865
Belgium,Lead and compounds (as Pb),2016,18221
Belgium,Mercury and compounds (as Hg),2016,893.5
Belgium,Methane (CH4),2016,2780000
Belgium,Naphthalene,2016,3329
Belgium,Nickel and compounds (as Ni),2016,1688.3
Belgium,Nitrogen oxides (NOX),2016,39915000
Belgium,Nitrous oxide (N2O),2016,3726700
Belgium,Non-methane volatile organic compounds (NMVOC),2016,16021000
Belgium,Particulate matter (PM10),2016,1658700
Belgium,PCDD + PCDF (dioxins + furans) (as Teq),2016,0.005308
Belgium,Perfluorocarbons (PFCs),2016,78610
Belgium,Polychlorinated biphenyls (PCBs),2016,136.971
Belgium,Polycyclic aromatic hydrocarbons (PAHs),2016,377
Belgium,Sulphur hexafluoride (SF6),2016,252
Belgium,Sulphur oxides (SOX),2016,27555000
Belgium,Tetrachloroethylene,2016,26900
Belgium,Tetrachloromethane (TCM),2016,418
Belgium,Trichloromethane,2016,9506
Belgium,Vinyl chloride,2016,15400
Belgium,Zinc and compounds (as Zn),2016,21799
Belgium,"1,1,1-trichloroethane (TCE-1,1,1)",2017,132
Belgium,"1,2-dichloroethane (DCE-1,2)",2017,39310
Belgium,Ammonia (NH3),2017,3112600
Belgium,Arsenic and compounds (as As),2017,201.5
Belgium,Benzene,2017,53330
Belgium,"Benzo(g,h,i)perylene",2017,1.1244
Belgium,Cadmium and compounds (as Cd),2017,306
Belgium,Carbon dioxide (CO2),2017,44395000000
Belgium,Carbon monoxide (CO),2017,108253000
Belgium,Chlorine and inorganic compounds (as HCl),2017,569400
Belgium,Chlorofluorocarbons (CFCs),2017,2
Belgium,Chromium and compounds (as Cr),2017,1105
Belgium,Copper and compounds (as Cu),2017,1454
Belgium,Di-(2-ethyl hexyl) phthalate (DEHP),2017,26.6
Belgium,Dichloromethane (DCM),2017,31110
Belgium,Fluorine and inorganic compounds (as HF),2017,77440
Belgium,Halons,2017,3007
Belgium,Hexachlorobenzene (HCB),2017,29
Belgium,Hydrochlorofluorocarbons (HCFCs),2017,460.1
Belgium,Hydro-fluorocarbons (HFCS),2017,9728
Belgium,Hydrogen cyanide (HCN),2017,8970
Belgium,Lead and compounds (as Pb),2017,16604
Belgium,Mercury and compounds (as Hg),2017,484.9
Belgium,Methane (CH4),2017,2433000
Belgium,Naphthalene,2017,1162
Belgium,Nickel and compounds (as Ni),2017,746.5999999999999
Belgium,Nitrogen oxides (NOX),2017,37655000
Belgium,Nitrous oxide (N2O),2017,3647900
Belgium,Non-methane volatile organic compounds (NMVOC),2017,14437000
Belgium,Particulate matter (PM10),2017,1323400
Belgium,PCDD + PCDF (dioxins + furans) (as Teq),2017,0.007513
Belgium,Perfluorocarbons (PFCs),2017,19600
Belgium,Polychlorinated biphenyls (PCBs),2017,48.897
Belgium,Polycyclic aromatic hydrocarbons (PAHs),2017,228
Belgium,Sulphur oxides (SOX),2017,26730000
Belgium,Tetrachloroethylene,2017,32500
Belgium,Tetrachloromethane (TCM),2017,545
Belgium,Trichlorobenzenes (TCB),2017,15.6
Belgium,Trichloromethane,2017,6180
Belgium,Vinyl chloride,2017,17490
Belgium,Zinc and compounds (as Zn),2017,18254
Belgium,"1,2-dichloroethane (DCE-1,2)",2018,58230
Belgium,Ammonia (NH3),2018,3649300
Belgium,Arsenic and compounds (as As),2018,260.5
Belgium,Benzene,2018,65360
Belgium,"Benzo(g,h,i)perylene",2018,0.9563699999999999
Belgium,Cadmium and compounds (as Cd),2018,193.7
Belgium,Carbon dioxide (CO2),2018,43465000000
Belgium,Carbon monoxide (CO),2018,157963000
Belgium,Chlorine and inorganic compounds (as HCl),2018,577400
Belgium,Chromium and compounds (as Cr),2018,1007
Belgium,Copper and compounds (as Cu),2018,721
Belgium,Di-(2-ethyl hexyl) phthalate (DEHP),2018,41.3
Belgium,Dichloromethane (DCM),2018,21100
Belgium,Ethylene oxide,2018,1700
Belgium,Fluorine and inorganic compounds (as HF),2018,82330
Belgium,Halons,2018,3660
Belgium,Hydrochlorofluorocarbons (HCFCs),2018,126
Belgium,Hydro-fluorocarbons (HFCS),2018,143863
Belgium,Hydrogen cyanide (HCN),2018,14051
Belgium,Lead and compounds (as Pb),2018,5141
Belgium,Mercury and compounds (as Hg),2018,804.9
Belgium,Methane (CH4),2018,4344000
Belgium,Naphthalene,2018,1293
Belgium,Nickel and compounds (as Ni),2018,819.4
Belgium,Nitrogen oxides (NOX),2018,39158000
Belgium,Nitrous oxide (N2O),2018,3349500
Belgium,Non-methane volatile organic compounds (NMVOC),2018,13736000
Belgium,Particulate matter (PM10),2018,1239300
Belgium,PCDD + PCDF (dioxins + furans) (as Teq),2018,0.042026999999999995
Belgium,Perfluorocarbons (PFCs),2018,15600
Belgium,Polychlorinated biphenyls (PCBs),2018,12.649999999999999
Belgium,Polycyclic aromatic hydrocarbons (PAHs),2018,248
Belgium,Sulphur oxides (SOX),2018,26142000
Belgium,Tetrachloroethylene,2018,8050
Belgium,Tetrachloromethane (TCM),2018,931
Belgium,Trichloromethane,2018,23409
Belgium,Vinyl chloride,2018,17470
Belgium,Zinc and compounds (as Zn),2018,20337
Belgium,"1,1,1-trichloroethane (TCE-1,1,1)",2019,150
Belgium,"1,1,2,2-tetrachloroethane (TETRACHLOROETHANE-1,1,2,2)",2019,119
Belgium,"1,2-dichloroethane (DCE-1,2)",2019,23760
Belgium,Ammonia (NH3),2019,2727800
Belgium,Arsenic and compounds (as As),2019,318.09999999999997
Belgium,Benzene,2019,50610
Belgium,"Benzo(g,h,i)perylene",2019,0.76323
Belgium,Cadmium and compounds (as Cd),2019,218.1
Belgium,Carbon dioxide (CO2),2019,44868000000
Belgium,Carbon monoxide (CO),2019,191610000
Belgium,Chlorine and inorganic compounds (as HCl),2019,421700
Belgium,Chromium and compounds (as Cr),2019,1062
Belgium,Copper and compounds (as Cu),2019,951
Belgium,Di-(2-ethyl hexyl) phthalate (DEHP),2019,25.700000000000003
Belgium,Dichloromethane (DCM),2019,20400
Belgium,Ethylene oxide,2019,18300
Belgium,Fluorine and inorganic compounds (as HF),2019,81850
Belgium,Halons,2019,4590
Belgium,Hydrochlorofluorocarbons (HCFCs),2019,24.3
Belgium,Hydro-fluorocarbons (HFCS),2019,130699
Belgium,Hydrogen cyanide (HCN),2019,23892
Belgium,Lead and compounds (as Pb),2019,6495
Belgium,Mercury and compounds (as Hg),2019,439.5
Belgium,Methane (CH4),2019,2798000
Belgium,Naphthalene,2019,2265
Belgium,Nickel and compounds (as Ni),2019,932.4
Belgium,Nitrogen oxides (NOX),2019,37856000
Belgium,Nitrous oxide (N2O),2019,2856000
Belgium,Non-methane volatile organic compounds (NMVOC),2019,13263000
Belgium,Particulate matter (PM10),2019,1294800
Belgium,PCDD + PCDF (dioxins + furans) (as Teq),2019,0.0051400000000000005
Belgium,Perfluorocarbons (PFCs),2019,15652
Belgium,Polychlorinated biphenyls (PCBs),2019,14.658000000000003
Belgium,Polycyclic aromatic hydrocarbons (PAHs),2019,176
Belgium,Sulphur oxides (SOX),2019,24177000
Belgium,Tetrachloroethylene,2019,7220
Belgium,Tetrachloromethane (TCM),2019,654
Belgium,Trichloromethane,2019,68270
Belgium,Vinyl chloride,2019,20260
Belgium,Zinc and compounds (as Zn),2019,26286
Belgium,"1,1,2,2-tetrachloroethane (TETRACHLOROETHANE-1,1,2,2)",2020,74.9
Belgium,"1,2-dichloroethane (DCE-1,2)",2020,67880
Belgium,Ammonia (NH3),2020,3170700
Belgium,Arsenic and compounds (as As),2020,289
Belgium,Benzene,2020,59020
Belgium,"Benzo(g,h,i)perylene",2020,0.8454800000000001
Belgium,Cadmium and compounds (as Cd),2020,146.2
Belgium,Carbon dioxide (CO2),2020,41122000000
Belgium,Carbon monoxide (CO),2020,117739000
Belgium,Chlorine and inorganic compounds (as HCl),2020,624400
Belgium,Chromium and compounds (as Cr),2020,1240
Belgium,Copper and compounds (as Cu),2020,1589
Belgium,Di-(2-ethyl hexyl) phthalate (DEHP),2020,52.8
Belgium,Dichloromethane (DCM),2020,16700
Belgium,Ethylene oxide,2020,9700
Belgium,Fluorine and inorganic compounds (as HF),2020,80840
Belgium,Halons,2020,5430
Belgium,Hydrochlorofluorocarbons (HCFCs),2020,16.92
Belgium,Hydro-fluorocarbons (HFCS),2020,80604
Belgium,Hydrogen cyanide (HCN),2020,10984
Belgium,Lead and compounds (as Pb),2020,4745
Belgium,Mercury and compounds (as Hg),2020,473.5
Belgium,Methane (CH4),2020,2050000
Belgium,Naphthalene,2020,1893
Belgium,Nickel and compounds (as Ni),2020,754.6999999999999
Belgium,Nitrogen oxides (NOX),2020,152926000
Belgium,Nitrous oxide (N2O),2020,2697600
Belgium,Non-methane volatile organic compounds (NMVOC),2020,10821000
Belgium,Particulate matter (PM10),2020,1296200
Belgium,PCDD + PCDF (dioxins + furans) (as Teq),2020,0.19093900000000003
Belgium,Perfluorocarbons (PFCs),2020,19800
Belgium,Polychlorinated biphenyls (PCBs),2020,7.909999999999999
Belgium,Polycyclic aromatic hydrocarbons (PAHs),2020,124
Belgium,Sulphur hexafluoride (SF6),2020,118
Belgium,Sulphur oxides (SOX),2020,18864000
Belgium,Tetrachloroethylene,2020,3630
Belgium,Tetrachloromethane (TCM),2020,2307
Belgium,Trichloromethane,2020,51350
Belgium,Vinyl chloride,2020,15270
Belgium,Zinc and compounds (as Zn),2020,16987
Bulgaria,Ammonia (NH3),2007,8482700
Bulgaria,Benzene,2007,13050
Bulgaria,Cadmium and compounds (as Cd),2007,242.9
Bulgaria,Carbon dioxide (CO2),2007,38034000000
Bulgaria,Carbon monoxide (CO),2007,38465000
Bulgaria,Chlorine and inorganic compounds (as HCl),2007,12400
Bulgaria,Chromium and compounds (as Cr),2007,856
Bulgaria,Copper and compounds (as Cu),2007,105
Bulgaria,Lead and compounds (as Pb),2007,23759
Bulgaria,Methane (CH4),2007,48195000
Bulgaria,Nickel and compounds (as Ni),2007,203.3
Bulgaria,Nitrogen oxides (NOX),2007,81391000
Bulgaria,Nitrous oxide (N2O),2007,682000
Bulgaria,Non-methane volatile organic compounds (NMVOC),2007,4325000
Bulgaria,Particulate matter (PM10),2007,17573700
Bulgaria,PCDD + PCDF (dioxins + furans) (as Teq),2007,0.0028
Bulgaria,Sulphur oxides (SOX),2007,858037000
Bulgaria,Zinc and compounds (as Zn),2007,15600
Bulgaria,Ammonia (NH3),2008,6493900
Bulgaria,Arsenic and compounds (as As),2008,926
Bulgaria,Benzene,2008,13470
Bulgaria,Cadmium and compounds (as Cd),2008,1000.6999999999999
Bulgaria,Carbon dioxide (CO2),2008,35590000000
Bulgaria,Carbon monoxide (CO),2008,38924000
Bulgaria,Chlorine and inorganic compounds (as HCl),2008,18700
Bulgaria,Chromium and compounds (as Cr),2008,2141
Bulgaria,Copper and compounds (as Cu),2008,3724
Bulgaria,Lead and compounds (as Pb),2008,24259
Bulgaria,Mercury and compounds (as Hg),2008,160.1
Bulgaria,Methane (CH4),2008,59094000
Bulgaria,Nickel and compounds (as Ni),2008,557.5
Bulgaria,Nitrogen oxides (NOX),2008,81836000
Bulgaria,Nitrous oxide (N2O),2008,1874000
Bulgaria,Non-methane volatile organic compounds (NMVOC),2008,4210000
Bulgaria,Particulate matter (PM10),2008,17816600
Bulgaria,Sulphur oxides (SOX),2008,745561000
Bulgaria,Zinc and compounds (as Zn),2008,19682
Bulgaria,Ammonia (NH3),2009,10976600
Bulgaria,Arsenic and compounds (as As),2009,213.2
Bulgaria,Benzene,2009,7830
Bulgaria,Cadmium and compounds (as Cd),2009,238.29999999999998
Bulgaria,Carbon dioxide (CO2),2009,29828000000
Bulgaria,Carbon monoxide (CO),2009,24024000
Bulgaria,Chromium and compounds (as Cr),2009,263
Bulgaria,Copper and compounds (as Cu),2009,2979
Bulgaria,Lead and compounds (as Pb),2009,8862
Bulgaria,Mercury and compounds (as Hg),2009,111.4
Bulgaria,Methane (CH4),2009,70042000
Bulgaria,Nickel and compounds (as Ni),2009,413.6
Bulgaria,Nitrogen oxides (NOX),2009,61476000
Bulgaria,Nitrous oxide (N2O),2009,348800
Bulgaria,Non-methane volatile organic compounds (NMVOC),2009,3964000
Bulgaria,Particulate matter (PM10),2009,15791200
Bulgaria,Sulphur oxides (SOX),2009,550265000
Bulgaria,Zinc and compounds (as Zn),2009,2499
Bulgaria,Ammonia (NH3),2010,6573100
Bulgaria,Arsenic and compounds (as As),2010,1300
